Site,Age,Thickness,Latm,Lonm
121,18230.0,437.63818370073153,-83.636175,-59.014835
121,18220.0,437.39885140524717,-83.636175,-59.014835
121,18210.0,437.15951910976287,-83.636175,-59.014835
121,18200.0,436.92018681428664,-83.636175,-59.014835
121,18190.0,436.68085451882547,-83.636175,-59.014835
121,18180.0,436.44152222334776,-83.636175,-59.014835
121,18170.0,436.20218992786334,-83.636175,-59.014835
121,18160.0,435.9628576323872,-83.636175,-59.014835
121,18150.0,435.7235253369261,-83.636175,-59.014835
121,18140.0,435.4841930414417,-83.636175,-59.014835
121,18130.0,435.2448607459656,-83.636175,-59.014835
121,18120.0,435.0055284504812,-83.636175,-59.014835
121,18110.0,434.7661961550035,-83.636175,-59.014835
121,18100.0,434.52686385954223,-83.636175,-59.014835
121,18090.0,434.28753156406606,-83.636175,-59.014835
121,18080.0,434.04819926858175,-83.636175,-59.014835
121,18070.0,433.80886697309745,-83.636175,-59.014835
121,18060.0,433.56953467762145,-83.636175,-59.014835
121,18050.0,433.33020238216005,-83.636175,-59.014835
121,18040.0,433.0908700866824,-83.636175,-59.014835
121,18030.0,432.8515377911975,-83.636175,-59.014835
121,18020.0,432.61220549572187,-83.636175,-59.014835
121,18010.0,432.3728732002377,-83.636175,-59.014835
121,18000.0,432.13354090477617,-83.636175,-59.014835
121,17990.0,431.8942086093002,-83.636175,-59.014835
121,17980.0,431.65487631381586,-83.636175,-59.014835
121,17970.0,431.4155440183383,-83.636175,-59.014835
121,17960.0,431.17621172287625,-83.636175,-59.014835
121,17950.0,430.9368794274007,-83.636175,-59.014835
121,17940.0,430.69754713191645,-83.636175,-59.014835
121,17930.0,430.45821483643215,-83.636175,-59.014835
121,17920.0,430.2188825409562,-83.636175,-59.014835
121,17910.0,429.97955024549236,-83.636175,-59.014835
121,17900.0,429.7402179500169,-83.636175,-59.014835
121,17890.0,429.50088565453217,-83.636175,-59.014835
121,17880.0,429.2615533590566,-83.636175,-59.014835
121,17870.0,429.0222210635725,-83.636175,-59.014835
121,17860.0,428.78288876811075,-83.636175,-59.014835
121,17850.0,428.5435564726348,-83.636175,-59.014835
121,17840.0,428.30422417714834,-83.636175,-59.014835
121,17830.0,428.06489188167296,-83.636175,-59.014835
121,17820.0,427.8255595862108,-83.636175,-59.014835
121,17810.0,427.5862272907353,-83.636175,-59.014835
